_id,dc_toy_num,dc_img_url,dc_model_name,dc_bin_num,dc_series,dc_color,dc_year,dc_series_num,dc_collector_num,dc_favourite,dc_notes,dc_duplicate,createdBy,dc_date_added,dc_treasure_hunt,dc_damaged
560370a2d62d105a0c9334b1,T9985,http://static.christanfergus.com/images/diecast/DSC00980.JPG,70 MONTE CARLO,4A,MUSCLE MANIA '11,BLUE,2011,6/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9334b2,R7522,http://static.christanfergus.com/images/diecast/DSC01031.JPG,DATSUN BLUEBIRD 510,4A,NIGHTBURNERZ,YELLOW,2011,9/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9334b3,V5223,http://static.christanfergus.com/images/diecast/DSC01045.JPG,PORSCHE 911 GT2,4A,NIGHTBURNERZ,WHITE,2011,9/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9334b4,T9824,http://static.christanfergus.com/images/diecast/DSC01019.JPG,HONDA CIVIC SI,4A,NIGHTBURNERZ '11,YELLOW,2011,7/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9334b5,T9825,http://static.christanfergus.com/images/diecast/DSC00956.JPG,LAMBORGHINI REVENTON,4A,NIGHTBURNERZ '11,YELLOW,2011,8/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9334b6,V0003,http://static.christanfergus.com/images/diecast/DSC00864.JPG,71 MAVERICK GRABBER,4A,STREET BEASTS '11,RED,2011,1/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9334b7,W1566,http://static.christanfergus.com/images/diecast/DSC01047.JPG,VOLKSWAGEN BEETLE,4A,THE HOT ONES,BLUE,2011,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9334b8,W1551,http://static.christanfergus.com/images/diecast/DSC00860.JPG,PACKIN' PACER,4A,THE HOT ONES,WHITE,2011,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9334b9,W1541,http://static.christanfergus.com/images/diecast/DSC00886.JPG,84 PONTIAC FIERO 2M4,4A,THE HOT ONES,RED,2011,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9334ba,T9892,http://static.christanfergus.com/images/diecast/DSC00946.JPG,OLDS 442 W-30,4A,THRILL RACERS - DESERT,BURGANDY,2011,5/6/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9334bb,T9895,http://static.christanfergus.com/images/diecast/DSC01051.JPG,MAD PROPZ,4A,THRILL RACERS - HIGHWAY,BLACK,2011,2/6/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9334bc,T9929,http://static.christanfergus.com/images/diecast/DSC01049.JPG,FIRE-EATER,4A,THRILL RACERS - RACEWAY,WHITE,2011,6/6/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9334bd,V0033,http://static.christanfergus.com/images/diecast/DSC00607.JPG,FORD GT,4A,THRILL RACERS - RACEWAY '11,BLUE,2011,,,TRUE,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9334be,V0020,http://static.christanfergus.com/images/diecast/DSC00846.JPG,OFF TRACK,4A,THRILL RACERS- DESERT,YELLOW,2011,1/6/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9334bf,T9893,http://static.christanfergus.com/images/diecast/DSC00912.JPG,POWER PANEL,4A,THRILL RACERS- DESERT '11,COPPER,2011,6/6/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9334c0,T9926,http://static.christanfergus.com/images/diecast/DSC00868.JPG,FORD GT,4A,THRILL RACERS- RACEWAY,ORANGE,2011,3/6/2015,,TRUE,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9334c1,T9911,http://static.christanfergus.com/images/diecast/DSC00898.JPG,SUBARU IMPREZA,4A,THRILL RACERS- VOLCANO '11,YELLOW,2011,6/6/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9334c2,T9760,http://static.christanfergus.com/images/diecast/DSC00888.JPG,MORRIS MINI,4A,TRACK STARS,BLUE,2011,10/15/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9334c3,T9755,http://static.christanfergus.com/images/diecast/DSC00872.JPG,TRIUMPH TR6,4A,TRACK STARS '11,YELLOW,2011,5/15/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9334c4,BDT89,http://static.christanfergus.com/images/diecast/IMG_20150717_181247.jpg,1987 TOYOTA PICKUP,4A,BACK TO THE FUTURE,BLACK,2014,,,TRUE,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9334c5,P2969,http://static.christanfergus.com/images/diecast/not-found.png,AUSTIN MINI VAN,M1,CITY ACTION,RED,2009,13/13,,,,,PDigwodDLwByNXtBS,8/23/2015,,
560370a2d62d105a0c9334c6,W4241,http://static.christanfergus.com/images/diecast/DSC01053.JPG,FERRARI,M1,FERRARI 5-PACK,,2011,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9334c7,W5150,http://static.christanfergus.com/images/diecast/DSC00709.JPG,SURFIN' SCHOOL BUS,4A,HANNA-BARBERA PRESENTS,,,,,,THE JETSONS,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9334c8,R4951,http://static.christanfergus.com/images/diecast/not-found.png,LOTUS EUROPA,M1,HERITAGE CLASSICS,YELLOW,2010,6/9/2015,,,,,PDigwodDLwByNXtBS,8/23/2015,,
560370a2d62d105a0c9334c9,R4954,http://static.christanfergus.com/images/diecast/not-found.png,68 CITROEN DS,M1,HERITAGE CLASSICS,BLUE,2010,8/9/2015,,,,,PDigwodDLwByNXtBS,8/23/2015,,
560370a2d62d105a0c9334ca,T1545,http://static.christanfergus.com/images/diecast/not-found.png,67 VOLVO P1800S,M1,HERITAGE CLASSICS,TURQUOISE,2010,2/9/2015,,,,,PDigwodDLwByNXtBS,8/23/2015,,
560370a2d62d105a0c9334cb,BDT92,http://static.christanfergus.com/images/diecast/DSC00581.JPG,LOTUS ESPRIT SI,4A,JAMES BOND 007,WHITE,2013,,,,THE SPY WHO LOVED ME,,PDigwodDLwByNXtBS,8/23/2015,,
560370a2d62d105a0c9334cc,R5006,http://static.christanfergus.com/images/diecast/not-found.png,JUNGLE CRAWLER,M1,JUNGLE EXPLORERS,GREY,2010,3/6/2015,,,,,PDigwodDLwByNXtBS,8/23/2015,,
560370a2d62d105a0c9334cd,BDV29,http://static.christanfergus.com/images/diecast/IMG_20150823_063049.jpg,CATERHAM SUPERLIGHT R500,M1,MBX ADVENTURE CITY,BRG,2013,9/120,,,,,PDigwodDLwByNXtBS,8/23/2015,,
560370a2d62d105a0c9334ce,Y0501,http://static.christanfergus.com/images/diecast/not-found.png,1966 DODGE A100 PICKUP,M1,MBX ADVENTURE CITY,GREEN,2013,11/120,,,,,PDigwodDLwByNXtBS,8/23/2015,,
560370a2d62d105a0c9334cf,BDT27,http://static.christanfergus.com/images/diecast/not-found.png,85 TOYOTA 4RUNNER,M1,MBX EXPLORERS,GREY,2014,37/120,,,,,PDigwodDLwByNXtBS,8/23/2015,,
560370a2d62d105a0c9334d0,W4797,http://static.christanfergus.com/images/diecast/not-found.png,CATERHAM R500 SUPERLIGHT,M1,MBX NATIONAL PARK,BLACK,2012,1/10/2015,,,,,PDigwodDLwByNXtBS,8/23/2015,,
560370a2d62d105a0c9334d1,R5010,http://static.christanfergus.com/images/diecast/not-found.png,VOLKSWAGEN T2 BUS,M1,OUTDOOR SPORTSMAN,CAMO,2010,6/10/2015,,,,,PDigwodDLwByNXtBS,8/23/2015,,
560370a2d62d105a0c9334d2,R0454,http://static.christanfergus.com/images/diecast/not-found.png,09 CATERHAM SUPERLIGHT R500,M1,SPORTS CARS,WHITE,2010,3/15/2015,,,,,PDigwodDLwByNXtBS,8/23/2015,,
560370a2d62d105a0c9334d3,R4964,http://static.christanfergus.com/images/diecast/not-found.png,MORGAN AEROMAX,M1,SPORTS CARS,BLACK,2010,12/15/2015,,,,,PDigwodDLwByNXtBS,8/23/2015,,
560370a2d62d105a0c9334d4,X8350,http://static.christanfergus.com/images/diecast/DSC00655.JPG,34 FORD SEDAN DELIVERY,4A,THE MUPPETS,,2012,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9334d5,X8322,http://static.christanfergus.com/images/diecast/DSC00657.JPG,SUPER VAN,4A,THE MUPPETS,,2012,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9334d6,X8318,http://static.christanfergus.com/images/diecast/DSC00659.JPG,59 CHEVY DELIVERY,4A,THE MUPPETS,,2012,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9334d7,X8321,http://static.christanfergus.com/images/diecast/DSC00661.JPG,BAJA BREAKER,4A,THE MUPPETS,,2012,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9334d8,X8323,http://static.christanfergus.com/images/diecast/DSC00663.JPG,MIDNIGHT OTTO,4A,THE MUPPETS,,2012,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9334d9,X8311,http://static.christanfergus.com/images/diecast/DSC00665.JPG,DAIRY DELIVERY,4A,THE MUPPETS,,2012,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9334da,CFV97,http://static.christanfergus.com/images/diecast/IMG_20150909_210609.jpg,FORD GT40,M1,,YELLOW,2015,22/120,,,,,PDigwodDLwByNXtBS,9/9/2015,,
560370a2d62d105a0c9334db,CFL65,http://static.christanfergus.com/images/diecast/IMG_20150920_153725.jpg,HOT WHEELS FORD TRANSIT CONNECT,2A,HW OFF-ROAD 2015 - HOT WHEELS TEST FACILITY,GREEN,2015,98/250,,TRUE,,,PDigwodDLwByNXtBS,9/17/2015,,
560370a2d62d105a0c9334dc,CFH06,http://static.christanfergus.com/images/diecast/IMG_20150926_081510.jpg,15 JAGUAR F-TYPE PROJECT 7 ,2A,HW RACE 2015 - TRACK ACES,GREEN,2015,185/250,,TRUE,,,PDigwodDLwByNXtBS,9/27/2015,,
560370a2d62d105a0c9334dd,DHR77,http://static.christanfergus.com/images/diecast/IMG_20151001_075941.jpg,PORSCHE 934 TURBO RSR,5A,HW SPEED GRAPHICS,FALKEN,2016,6/10,,TRUE,Falken Tire livery,,PDigwodDLwByNXtBS,10/4/2015,,
560370a2d62d105a0c9334de,K76155,http://static.christanfergus.com/images/diecast/IMG_20151001_194815.jpg,CORVETTE C6R,5A,TREASURE HUNTS,BLACK,2007,124/180,,TRUE,Black with yellow racing stripes. ,,PDigwodDLwByNXtBS,10/4/2015,TRUE,
560370a2d62d105a0c9334df,DHT28,http://static.christanfergus.com/images/diecast/IMG_20151001_080015.jpg,TESLA ROADSTER,5A,HW GREEN SPEED,RED,2016,1/5,,,,,PDigwodDLwByNXtBS,10/4/2015,,
560370a2d62d105a0c9334e0,CFK79,http://static.christanfergus.com/images/diecast/IMG_20151001_080038.jpg,LANCIA STRATOS,2A,HW RACE 2015 - HW RACE TEAM,BLUE,2015,133/250,,,,,PDigwodDLwByNXtBS,10/4/2015,,
560370a2d62d105a0c9334e1,CFH13,http://static.christanfergus.com/images/diecast/IMG_20151001_080059.jpg,96 Nissan 180SX Type  X,2A,HW Workshop 2015 - Night Burnerz,Maroon,2015,205/250,,,,,PDigwodDLwByNXtBS,10/4/2015,,
560370a2d62d105a0c9334e2,DHR74,http://static.christanfergus.com/images/diecast/IMG_20151001_080120.jpg,Dodge Challenger Drift Car,5A,HW Speed Graphics,Maroon,2016,3/10,,,,,PDigwodDLwByNXtBS,10/4/2015,,
560370a2d62d105a0c9334e3,CFM00,http://static.christanfergus.com/images/diecast/IMG_20151004_132511.jpg,74 Brazilian Dodge Charger,2A,HW Workshop 2015 - Heat Fleet,Turquoise,2015,206/250,,,,,PDigwodDLwByNXtBS,10/4/2015,,
560370a2d62d105a0c9334e4,CFL82,http://static.christanfergus.com/images/diecast/IMG_20151004_132440.jpg,Mad Manga,2A,HW City 2015 - HW Art Cars,Black,2015,30/250,,TRUE,,,PDigwodDLwByNXtBS,10/4/2015,,
560370a2d62d105a0c9334e5,CFH90,http://static.christanfergus.com/images/diecast/IMG_20151004_141841.jpg,Toyota Supra,2A,HW Workshop 2015 - Night Burnerz,Red,2015,201/250,,,,,PDigwodDLwByNXtBS,10/4/2015,,
560370a2d62d105a0c9334e6,CFN64,http://static.christanfergus.com/images/diecast/IMG_20151024_135424.jpg,BMW 2002,3A,Real Riders,Silver,2015,11/18,,True,,,PDigwodDLwByNXtBS,10/24/2015,,
560370a2d62d105a0c9334e7,CFM07,http://static.christanfergus.com/images/diecast/IMG_20151024_135523.jpg,67 Austin Mini Van,2A,HW City 2015 - HW Art Cars,Blue,2015,27/250,,,,,PDigwodDLwByNXtBS,10/24/2015,,
560370a2d62d105a0c9334e8,CFL28,http://static.christanfergus.com/images/diecast/IMG_20151024_135558.jpg,90 Acura NSX,2A,HW Workshop 2015 - HW Garage,White,2015,218/250,,,,,PDigwodDLwByNXtBS,10/24/2015,,
560370a2d62d105a0c9334e9,BFC97,http://static.christanfergus.com/images/diecast/IMG_20151024_135633.jpg,12 Ford Fiesta,5A,HW Off-Road 2014 - Road Rally,White,2014,106/250,,,,,PDigwodDLwByNXtBS,10/24/2015,TRUE,
560370a2d62d105a0c9334ea,CFH88,http://static.christanfergus.com/images/diecast/IMG_20151024_135719.jpg,Lamborghini Sesto Elemento,2A,HW Workshop 2015 - Night Burnerz,Green,2015,198/250,,,,,PDigwodDLwByNXtBS,10/24/2015,,
560370a2d62d105a0c9334eb,CFL35,http://static.christanfergus.com/images/diecast/IMG_20151024_135746.jpg,Aston Martin Vantage GT3,2A,HW Race 2015 - World Race,Black,2015,149/250,,True,,,PDigwodDLwByNXtBS,10/24/2015,,
560370a2d62d105a0c9334ec,CFK70,http://static.christanfergus.com/images/diecast/IMG_20151024_135812.jpg,Subaru Brat,3A,HW Off-Road 2015 - HW Hot Trucks,Blue,2015,123/250,,True,,,PDigwodDLwByNXtBS,10/24/2015,,
560370a2d62d105a0c9334ed,CFH70,http://static.christanfergus.com/images/diecast/IMG_20151024_135903.jpg,HW City 2015 - HW Rescue,3A,HW City 2015 - HW Rescue,Blue,2015,50/250,,True,,,PDigwodDLwByNXtBS,10/24/2015,,
560370a2d62d105a0c9334ee,CFR15,http://static.christanfergus.com/images/diecast/IMG_20151107_150218.jpg ,Time Machine Hover Mode,4A,Hot Wheels Entertainment,Grey,2015,NA,,True,Hover mode!,,PDigwodDLwByNXtBS,11/7/2015,,
560370a2d62d105a0c9334ef,CFJ00,http://static.christanfergus.com/images/diecast/IMG_20151107_150319.jpg,63 Studebaker Champ,4A,HW Workshop 2015 - Heat Fleet,Turquoise,2015,214/250,,,,,PDigwodDLwByNXtBS,11/7/2015,,
560370a2d62d105a0c9334f0,DHP34,http://static.christanfergus.com/images/diecast/IMG_20151107_153537.jpg,Batmobile,5A,Batman,Black,2016,5/5,,,,,PDigwodDLwByNXtBS,11/7/2015,,
560370a2d62d105a0c9334f1,DHY01,http://static.christanfergus.com/images/diecast/IMG_20151107_153747.jpg,Subaru Brat,4A,HW Off-Road 2015 - HW Hot Trucks,Tan,2015,123/250,,True,Kmart Special,,PDigwodDLwByNXtBS,11/7/2015,,
560370a2d62d105a0c9334f2,DHY03,http://static.christanfergus.com/images/diecast/IMG_20151107_153952.jpg,1971 Buick Riviera,4A,HW City 2015 - HW Performance,Blue,2015,15/250,,,Kmart Special,,PDigwodDLwByNXtBS,11/7/2015,,
560370a2d62d105a0c9334f3,DHY04,http://static.christanfergus.com/images/diecast/IMG_20151107_154013.jpg,70 Chevy Chevelle,4A,HW City 2015 - Speed Team,Green,2015,194/250,,,Kmart Special,,PDigwodDLwByNXtBS,11/7/2015,,
560370a2d62d105a0c9334f4,DHR26,http://static.christanfergus.com/images/diecast/IMG_20151107_153613.jpg,15 JAGUAR F-TYPE PROJECT 7 ,5A,HW Showroom ,Red,2016,1/10,,,,,PDigwodDLwByNXtBS,11/7/2015,,
560370a2d62d105a0c9334f5,DHR16,http://static.christanfergus.com/images/diecast/IMG_20151107_153829.jpg,Aston Martin 1963 DB5,5A,Then And Now,Red,2016,1/10,,,,,PDigwodDLwByNXtBS,11/7/2015,,
560370a2d62d105a0c9334f6,DHR28,http://static.christanfergus.com/images/diecast/IMG_20151107_153912.jpg,Volkswagen Caddy,5A,HW Showroom ,Maroon,2016,3/10,,,,,PDigwodDLwByNXtBS,11/7/2015,,
560370a2d62d105a0c9334f7,DHR08,http://static.christanfergus.com/images/diecast/IMG_20151107_153932.jpg,77 Pontiac Firebird,5A,HW Flames,Maroon,2016,3/10,,,,,PDigwodDLwByNXtBS,11/7/2015,,
